date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
,AFCG,USD,0001822523,2022-03-10,2022-03-10 08:16:11,2021,FY,38083462.0,2649338.0,35434124.0,0.9304333729,0.0,4958657.0,0.0,4958657.0,-22006455.0,-17047798.0,-17047798.0,38140487.0,1126846.0,-19965843.0,21035664.0,0.552356926,21035664.0,0.552356926,28016078.0,21035664.0,0.552356926,35167.0,21000497.0,0.5514335068,1.28,1.28,16442812.0,16442812.0,https://www.sec.gov/Archives/edgar/data/1822523/000114036122008768/0001140361-22-008768-index.htm,https://www.sec.gov/Archives/edgar/data/1822523/000114036122008768/brhc10034929_10k.htm
,AFCG,USD,0001822523,2020-12-31,2020-12-30 19:00:00,2020,FY,5595108.0,364194.0,5230914.0,0.9349084951,0.0,5710606.0,0.0,5710606.0,-451885.0,451885.0,1281476.0,0.0,0.0,-5772701.0,4779030.0,0.8541443704,4779030.0,0.8541443704,-465398.0,4313632.0,0.7709649215,5772701.0,4313632.0,0.7709649215,0.32,0.32,13366892.0,13366892.0,,
,AFG,USD,0001042046,2024-02-23,2024-02-23 15:54:32,2023,FY,7732000000.0,-95000000.0,7827000000.0,1.0122866011,0.0,0.0,0.0,36000000.0,-710000000.0,710000000.0,-6678000000.0,34000000.0,76000000.0,78000000.0,852000000.0,0.1101914123,852000000.0,0.1101914123,1073000000.0,1073000000.0,0.1387739265,221000000.0,852000000.0,0.1101914123,10.06,10.05,84700000.0,84800000.0,https://www.sec.gov/Archives/edgar/data/1042046/000104204624000009/0001042046-24-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1042046/000104204624000009/afg-20231231.htm
,AFG,USD,0001042046,2023-02-24,2023-02-24 15:25:16,2022,FY,7040000000.0,0.0,7040000000.0,1.0,0.0,0.0,0.0,36000000.0,5917000000.0,5917000000.0,5917000000.0,39000000.0,85000000.0,100000000.0,1308000000.0,0.1857954545,1208000000.0,0.1715909091,-85000000.0,1123000000.0,0.1595170455,225000000.0,898000000.0,0.1275568182,10.55,10.53,85100000.0,85300000.0,https://www.sec.gov/Archives/edgar/data/1042046/000104204623000009/0001042046-23-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1042046/000104204623000009/afg-20221231.htm
,AFG,USD,0001042046,2022-02-25,2022-02-25 15:47:43,2021,FY,6552000000.0,0.0,6552000000.0,1.0,0.0,0.0,0.0,41000000.0,-4416000000.0,-4416000000.0,5217000000.0,30000000.0,94000000.0,187000000.0,2323000000.0,0.3545482295,2136000000.0,0.326007326,-801000000.0,1335000000.0,0.2037545788,254000000.0,1081000000.0,0.16498779,12.7,12.63,85100000.0,85600000.0,https://www.sec.gov/Archives/edgar/data/1042046/000104204622000010/0001042046-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1042046/000104204622000010/afg-20211231.htm
,AFG,USD,0001042046,2021-02-25,2021-02-25 16:17:41,2020,FY,7909000000.0,0.0,7909000000.0,1.0,0.0,0.0,0.0,47000000.0,-7254000000.0,-7254000000.0,7061000000.0,63000000.0,88000000.0,299000000.0,954000000.0,0.1206220761,655000000.0,0.0828170439,193000000.0,848000000.0,0.1072196232,127000000.0,732000000.0,0.092552788,8.25,8.21,88700000.0,89200000.0,https://www.sec.gov/Archives/edgar/data/1042046/000104204621000011/0001042046-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1042046/000104204621000011/afg-20201231.htm
,AFG,USD,0001042046,2020-02-25,2020-02-25 17:27:32,2019,FY,8237000000.0,0.0,8237000000.0,1.0,0.0,0.0,0.0,47000000.0,-7302000000.0,-7302000000.0,7129000000.0,68000000.0,68000000.0,259000000.0,1194000000.0,0.1449556878,935000000.0,0.113512201,173000000.0,1108000000.0,0.1345149933,239000000.0,897000000.0,0.1088988709,9.98,9.86,89900000.0,91000000.0,https://www.sec.gov/Archives/edgar/data/1042046/000104204620000013/0001042046-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1042046/000104204620000013/afg-2019123110k.htm
,AFIB,USD,0001522860,2024-04-01,2024-04-01 16:19:37,2023,FY,7164000.0,10301000.0,-3137000.0,-0.4378838638,3482000.0,0.0,0.0,7742000.0,0.0,11224000.0,21525000.0,2588000.0,5655000.0,874000.0,-13487000.0,-1.8826074819,-14361000.0,-2.0046063652,2503000.0,-11858000.0,-1.6552205472,63000.0,-81663000.0,-11.399078727,-2.81,-2.81,29095294.0,29095294.0,https://www.sec.gov/Archives/edgar/data/1522860/000162828024014036/0001628280-24-014036-index.htm,https://www.sec.gov/Archives/edgar/data/1522860/000162828024014036/afib-20231231.htm
,AFIB,USD,0001522860,2023-03-24,2023-03-23 18:08:52,2022,FY,16363000.0,31910000.0,-15547000.0,-0.950131394,28153000.0,0.0,0.0,47654000.0,0.0,75807000.0,107717000.0,868000.0,5149000.0,-56018000.0,-83357000.0,-5.0942369981,-27339000.0,-1.6707816415,-12195000.0,-39534000.0,-2.4160606246,82000.0,-39616000.0,-2.4210719306,-1.39,-1.39,28471389.0,28471389.0,https://www.sec.gov/Archives/edgar/data/1522860/000162828023009077/0001628280-23-009077-index.htm,https://www.sec.gov/Archives/edgar/data/1522860/000162828023009077/afib-20221231.htm
,AFIB,USD,0001522860,2022-03-30,2022-03-30 17:31:23,2021,FY,17263000.0,32925000.0,-15662000.0,-0.9072582981,36683000.0,0.0,0.0,63523000.0,0.0,100206000.0,133131000.0,116000.0,5677000.0,3260000.0,-108862000.0,-6.3060881654,-112122000.0,-6.4949313561,-5561000.0,-117683000.0,-6.8170654,5677000.0,-123360000.0,-7.1459190176,-4.31,-4.31,28654313.0,28654313.0,https://www.sec.gov/Archives/edgar/data/1522860/000162828022007921/0001628280-22-007921-index.htm,https://www.sec.gov/Archives/edgar/data/1522860/000162828022007921/afib-20211231.htm
,AFIB,USD,0001522860,2021-03-19,2021-03-18 17:36:10,2020,FY,8464000.0,15889000.0,-7425000.0,-0.8772448015,33454000.0,0.0,0.0,50357000.0,97000.0,83811000.0,99700000.0,436000.0,5506000.0,4437000.0,-86896000.0,-10.2665406427,-91333000.0,-10.7907608696,-10625000.0,-101958000.0,-12.0460775047,23000.0,-101981000.0,-12.048794896,-8.94,-8.94,11407542.0,11407542.0,https://www.sec.gov/Archives/edgar/data/1522860/000156459021014208/0001564590-21-014208-index.htm,https://www.sec.gov/Archives/edgar/data/1522860/000156459021014208/afib-10k_20201231.htm
,AFIB,USD,0001522860,2019-12-31,2019-12-31 00:00:00,2019,FY,2836000.0,9243000.0,-6407000.0,-2.259167842,38029000.0,26847000.0,26847000.0,26847000.0,0.0,64876000.0,74119000.0,1164000.0,22268000.0,5617000.0,-66952000.0,-23.6078984485,-72569000.0,-25.5885049365,-24470000.0,-97039000.0,-34.216854725,22268000.0,-119307000.0,-42.0687588152,-4.35,-4.35,27430834.0,27430834.0,,
,AFIN,USD,0001568162,2022-02-24,2022-02-23 19:00:00,2021,FY,335156000.0,55431000.0,279725000.0,0.8346113452,0.0,70924000.0,0.0,70924000.0,130464000.0,201388000.0,256819000.0,0.0,81784000.0,128200000.0,169805000.0,0.506644667,41605000.0,0.1241362231,-81793000.0,-40188000.0,-0.1199083412,81784000.0,-121972000.0,-0.3639260523,-1.13,-1.13,108404093.0,108404093.0,https://www.sec.gov/Archives/edgar/data/1568162/000156816222000008/0001568162-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1568162/000156816222000008/rtl-20211231.htm
,AFIN,USD,0001568162,2021-02-25,2021-02-24 19:00:00,2020,FY,305224000.0,52296000.0,252928000.0,0.8286635389,0.0,60548000.0,0.0,60548000.0,137459000.0,198007000.0,250303000.0,0.0,78467000.0,129125000.0,175730000.0,0.5757410951,45546000.0,0.1492215553,-77452000.0,-31906000.0,-0.1045330642,1015000.0,-31862000.0,-0.1043889078,-0.29,-0.29,108404093.0,108404093.0,https://www.sec.gov/Archives/edgar/data/1568162/000156816221000007/0001568162-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1568162/000156816221000007/afin-20201231.htm
,AFIN,USD,0001568162,2020-02-27,2020-02-27 08:40:20,2019,FY,299744000.0,52715000.0,247029000.0,0.8241332604,0.0,58787000.0,0.0,58787000.0,124713000.0,183500000.0,236215000.0,0.0,77994000.0,115819000.0,197960000.0,0.6604302338,78530000.0,0.2619902317,-74367000.0,4163000.0,0.0138885182,3627000.0,4147000.0,0.0138351393,0.039,0.039,106397296.0,106397296.0,https://www.sec.gov/Archives/edgar/data/1568162/000156816220000007/0001568162-20-000007-index.html,https://www.sec.gov/Archives/edgar/data/1568162/000156816220000007/afin1231201910-k.htm
,AFIN,USD,0001568162,2019-03-07,2019-03-07 09:23:19,2018,FY,291207000.0,54068000.0,237139000.0,0.8143313863,0.0,53087000.0,0.0,53087000.0,155693000.0,208780000.0,262848000.0,0.0,65003000.0,123403000.0,150997000.0,0.5185211894,-3321000.0,-0.0114042588,-34150000.0,-37471000.0,-0.1286747915,30853000.0,-37409000.0,-0.1284618845,-0.35,-0.35,105560053.0,105560053.0,https://www.sec.gov/Archives/edgar/data/1568162/000156816219000008/0001568162-19-000008-index.html,https://www.sec.gov/Archives/edgar/data/1568162/000156816219000008/afin1231201810-k.htm
,AFIN,USD,0001568162,2018-03-19,2018-03-16 18:53:04,2017,FY,269824000.0,42594000.0,227230000.0,0.8421415441,0.0,41522000.0,0.0,41522000.0,154027000.0,195549000.0,238143000.0,1086000.0,57839000.0,148479000.0,159824000.0,0.5923268501,-1638000.0,-0.0060706238,-44939000.0,-46577000.0,-0.17261993,12900000.0,-46494000.0,-0.1723123221,-0.47,-0.47,99649471.0,99649471.0,https://www.sec.gov/Archives/edgar/data/1568162/000156816218000005/0001568162-18-000005-index.html,https://www.sec.gov/Archives/edgar/data/1568162/000156816218000005/afin1231201710-k.htm
,AFMD,EUR,0001608390,2024-03-28,2024-03-28 11:37:44,2023,FY,8275000.0,0.0,8275000.0,1.0,94958000.0,24675000.0,0.0,24675000.0,3535000.0,119413000.0,119413000.0,509000.0,1806000.0,1749000.0,-103810000.0,-12.5450151057,-106661000.0,-12.8895468278,4965000.0,-105935000.0,-12.8018126888,3000.0,-105938000.0,-12.8021752266,-7.09,-7.09,14939916.0,14939916.0,https://www.sec.gov/Archives/edgar/data/1608390/000110465924040310/0001104659-24-040310-index.htm,https://www.sec.gov/Archives/edgar/data/1608390/000110465924040310/afmd-20231231x20f.htm
,AFMD,EUR,0001608390,2023-03-23,2023-03-23 16:05:39,2022,FY,41353000.0,0.0,41353000.0,1.0,98814000.0,32075000.0,0.0,32075000.0,1417000.0,130889000.0,130889000.0,0.0,1630000.0,1482000.0,-86637000.0,-2.0950596087,-88119000.0,-2.1308973956,2117000.0,-86002000.0,-2.0797040118,2000.0,-86004000.0,-2.0797523759,-6.04,-6.04,14236229.0,14236229.0,https://www.sec.gov/Archives/edgar/data/1608390/000110465923036050/0001104659-23-036050-index.htm,https://www.sec.gov/Archives/edgar/data/1608390/000110465923036050/afmd-20211231x20f.htm
,AFMD,EUR,0001608390,2022-03-31,2022-03-31 08:59:06,2021,FY,40366000.0,0.0,40366000.0,1.0,81488000.0,24218000.0,0.0,24218000.0,1310000.0,105706000.0,105706000.0,0.0,712000.0,24000.0,-64006000.0,-1.5856413814,-64030000.0,-1.5862359411,6509000.0,-57521000.0,-1.4249863747,2000.0,-57523000.0,-1.4250359213,-4.81,-4.81,11950238.0,11950238.0,https://www.sec.gov/Archives/edgar/data/1608390/000110465922040613/0001104659-22-040613-index.htm,https://www.sec.gov/Archives/edgar/data/1608390/000110465922040613/afmd-20211231x20f.htm
,AFMD,EUR,0001608390,2021-04-15,2021-04-15 08:01:27,2020,FY,28360000.0,0.0,28360000.0,1.0,49989000.0,13715000.0,0.0,13715000.0,626000.0,63704000.0,63704000.0,186000.0,95000.0,489000.0,-34229000.0,-1.2069464034,-34718000.0,-1.2241889986,-6647000.0,-41365000.0,-1.4585684062,1000.0,-41366000.0,-1.4586036671,-4.96,-4.96,8347156.0,8347156.0,https://www.sec.gov/Archives/edgar/data/1608390/000104746921000956/0001047469-21-000956-index.htm,https://www.sec.gov/Archives/edgar/data/1608390/000104746921000956/a2243203z20-f.htm
,AFMD,EUR,0001608390,2020-04-28,2020-04-28 17:02:38,2019,FY,21391000.0,0.0,21391000.0,1.0,43791000.0,10265000.0,0.0,10265000.0,-19000.0,54037000.0,54037000.0,602000.0,483000.0,1328000.0,-31048000.0,-1.451451545,-32376000.0,-1.5135337291,15000.0,-32361000.0,-1.5128324996,4000.0,-32365000.0,-1.5130194942,-5.04,-5.04,6424240.0,6424240.0,https://www.sec.gov/Archives/edgar/data/1608390/000155837020004500/0001558370-20-004500-index.htm,https://www.sec.gov/Archives/edgar/data/1608390/000155837020004500/afmd-20191231x20f.htm
,AFRM,USD,0001820953,2023-08-25,2023-08-25 16:09:29,2023,FY,1587985000.0,873161000.0,714824000.0,0.4501453099,615818000.0,586398000.0,638280000.0,1224678000.0,211617000.0,1696803000.0,2569964000.0,685217000.0,183013000.0,134634000.0,-635728000.0,-0.4003362752,-1200862000.0,-0.7562174706,175747000.0,-989245000.0,-0.6229561362,-3900000.0,-985345000.0,-0.6205001936,-3.34,-3.34,295343466.0,295343466.0,https://www.sec.gov/Archives/edgar/data/1820953/000182095323000016/0001820953-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1820953/000182095323000016/afrm-20230630.htm
,AFRM,USD,0001820953,2022-08-29,2022-08-29 16:07:44,2022,FY,1349292000.0,576457000.0,772835000.0,0.5727707568,418643000.0,577493000.0,532343000.0,1109836000.0,459353000.0,1569189000.0,2145646000.0,527880000.0,-69694000.0,52722000.0,-743632000.0,-0.5511275543,-796354000.0,-0.5902013797,71523000.0,-724831000.0,-0.53719358,-17414000.0,-707417000.0,-0.5242875523,-2.51,-2.51,281704041.0,281704041.0,https://www.sec.gov/Archives/edgar/data/1820953/000162828022023828/0001628280-22-023828-index.htm,https://www.sec.gov/Archives/edgar/data/1820953/000162828022023828/afrm-20220630.htm
,AFRM,USD,0001820953,2021-09-17,2021-09-17 16:06:32,2021,FY,870464000.0,329849000.0,540615000.0,0.6210653169,249336000.0,370251000.0,184279000.0,554530000.0,312578000.0,867108000.0,1196957000.0,326417000.0,52700000.0,-34094000.0,-360587000.0,-0.4142468844,-326493000.0,-0.3750792681,-106773000.0,-433266000.0,-0.4977414345,-2343000.0,-430923000.0,-0.4950497666,-2.72,-2.72,158367923.0,158367923.0,https://www.sec.gov/Archives/edgar/data/1820953/000182095321000102/0001820953-21-000102-index.htm,https://www.sec.gov/Archives/edgar/data/1820953/000182095321000102/afrm-20210630.htm
,AFRM,USD,0001820953,2020-06-30,2020-06-30 00:00:00,2020,FY,509528000.0,172209000.0,337319000.0,0.6620224993,112978000.0,121230000.0,25044000.0,146274000.0,266519000.0,412793000.0,585002000.0,163374000.0,5738000.0,9444000.0,-66030000.0,-0.129590523,-75474000.0,-0.1481253238,-36748000.0,-112222000.0,-0.2202469737,376000.0,-112598000.0,-0.2209849115,-0.44,-0.44,257407450.0,257407450.0,,
,AFRM,USD,0001820953,2019-06-30,2019-06-30 00:00:00,2019,FY,264367000.0,108740000.0,155627000.0,0.5886778607,70805000.0,88902000.0,16863000.0,105765000.0,151408000.0,257173000.0,365913000.0,103731000.0,3702000.0,5266000.0,-96280000.0,-0.3641906895,-101546000.0,-0.3841099683,-18873000.0,-120419000.0,-0.4554993626,36000.0,-120455000.0,-0.455635537,-0.47,-0.47,257407450.0,257407450.0,,
,AFYA,BRL,0001771007,2024-04-26,2024-04-26 16:37:17,2023,FY,2875913000.0,1109813000.0,1766100000.0,0.6141006352,21504000.0,1014684000.0,0.0,1014684000.0,0.0,1000986000.0,2110799000.0,33450000.0,386296000.0,289511000.0,1032398000.0,0.3589809567,767061000.0,0.2667191254,82486000.0,429582000.0,0.1493723906,24166000.0,386324000.0,0.1343309064,4.3,4.27,89830351.0,90536843.0,https://www.sec.gov/Archives/edgar/data/1771007/000129281424001607/0001292814-24-001607-index.htm,https://www.sec.gov/Archives/edgar/data/1771007/000129281424001607/afyaform20f_2023.htm
,AFYA,BRL,0001771007,2022-12-31,2022-12-31 00:00:00,2022,FY,2329057000.0,859552000.0,1469505000.0,0.6309441976,9436000.0,798153000.0,0.0,798153000.0,7430000.0,805583000.0,1665135000.0,27197000.0,288652000.0,192247000.0,856347000.0,0.367679709,664100000.0,0.2851368601,-235667000.0,428433000.0,0.183951273,35677000.0,373569000.0,0.1603949581,4.15,4.15,89936546.0,89936546.0,,
,AFYA,BRL,0001771007,2022-04-29,2022-04-29 15:59:10,2021,FY,1719371000.0,652300000.0,1067071000.0,0.6206170745,625000.0,622615000.0,0.0,622615000.0,6867000.0,629482000.0,1281782000.0,23040000.0,175649000.0,144636000.0,585531000.0,0.3405495382,440895000.0,0.2564280775,-167433000.0,273462000.0,0.1590476983,31179000.0,223326000.0,0.1298881975,2.39,2.37,93291480.0,94103298.0,https://www.sec.gov/Archives/edgar/data/1771007/000129281422001951/0001292814-22-001951-index.htm,https://www.sec.gov/Archives/edgar/data/1771007/000129281422001951/afyaform20f_2021.htm
,AFYA,BRL,0001771007,2021-04-30,2021-04-30 17:07:04,2020,FY,1201191000.0,434654000.0,766537000.0,0.638147472,32000.0,402855000.0,0.0,402855000.0,347000.0,403202000.0,837856000.0,62290000.0,98269000.0,178732000.0,542067000.0,0.4512746099,363335000.0,0.3024789563,-28281000.0,335054000.0,0.2789348239,27067000.0,292075000.0,0.2431545025,3.15,3.12,92683848.0,93635768.0,https://www.sec.gov/Archives/edgar/data/1771007/000129281421001953/0001292814-21-001953-index.htm,https://www.sec.gov/Archives/edgar/data/1771007/000129281421001953/afyaform20f_2020.htm
,AFYA,BRL,0001771007,2020-04-20,2020-04-20 17:24:15,2019,FY,750630000.0,308853000.0,441777000.0,0.588541625,0.0,239120000.0,0.0,239120000.0,4207000.0,243327000.0,552180000.0,9680000.0,55471000.0,72803000.0,278054000.0,0.3704275076,205251000.0,0.2734383118,-18314000.0,186937000.0,0.2490401396,14175000.0,153916000.0,0.2050490921,2.03,2.02,75969797.0,76191643.0,https://www.sec.gov/Archives/edgar/data/1771007/000129281420001352/0001292814-20-001352-index.htm,https://www.sec.gov/Archives/edgar/data/1771007/000129281420001352/afyaform20f_2019.htm
,AG,USD,0001308648,2023-12-31,2023-12-29 19:00:00,2023,FY,584323830.0,568222875.0,16100955.0,0.0275548492,0.0,50380000.0,23416977.0,73796977.0,0.0,73796977.0,642019852.0,6510000.0,15249000.0,136961478.0,79265461.0,0.1356533089,-57696018.0,-0.0987397998,-141811830.0,-199507848.0,-0.3414337012,-61918054.0,-137589793.0,-0.2354683926,-0.49,-0.49,282331106.0,282331106.0,,
,AG,USD,0001308648,2022-12-31,2022-12-31 00:00:00,2022,FY,626850000.0,610098000.0,16752000.0,0.0267240967,0.0,48701000.0,0.0,48701000.0,19661000.0,68362000.0,678460000.0,2353000.0,12941000.0,137411000.0,86874000.0,0.138588179,-50537000.0,-0.0806205631,-10867000.0,-61404000.0,-0.0979564489,52872000.0,-114276000.0,-0.1823019861,-0.43,-0.43,263122252.0,263122252.0,,
,AG,USD,0001308648,2021-12-31,2021-12-31 00:00:00,2021,FY,587225000.0,485806000.0,101419000.0,0.1727089276,0.0,37683000.0,0.0,37683000.0,16954000.0,54637000.0,540443000.0,1075000.0,12554000.0,116358000.0,165560000.0,0.2819362255,49202000.0,0.0837873047,-23952000.0,25250000.0,0.0429988505,30173000.0,-4923000.0,-0.0083834987,-0.0201,-0.0201,244749772.0,244749772.0,,
,AG,USD,0001308648,2020-12-31,2020-12-31 00:00:00,2020,FY,366676000.0,261622000.0,105054000.0,0.2865036163,0.0,31232000.0,0.0,31232000.0,25823000.0,57055000.0,318677000.0,1075000.0,12072000.0,64661000.0,105018000.0,0.286405437,40357000.0,0.1100617439,-10628000.0,29729000.0,0.0810770271,6642000.0,23087000.0,0.0629629428,0.11,0.11,213879622.0,215878829.0,,
,AG,USD,0001308648,2019-12-31,2019-12-31 00:00:00,2019,FY,368835000.0,300976000.0,67859000.0,0.1839819974,0.0,33489000.0,0.0,33489000.0,11625000.0,45114000.0,346090000.0,6344000.0,12027000.0,67220000.0,95599000.0,0.2591917795,28379000.0,0.0769422642,-67403000.0,-39024000.0,-0.105803408,1450000.0,-40474000.0,-0.1097347052,-0.2,-0.2,201615489.0,201615489.0,,
,AGBA,USD,0001769624,2023-12-31,2023-12-30 19:00:00,2023,FY,55732730.0,41844715.0,13888015.0,0.2491895696,4557196.0,23401752.0,3708557.0,27110309.0,-64498221.0,64498221.0,107420121.0,383720.0,784479.0,261323.0,-50348890.0,-0.9033989543,-50610210.0,-0.908087761,1690729.0,-48919481.0,-0.8777513859,286538.0,-49206019.0,-0.8828926737,-0.75,-0.75,65265396.0,65265396.0,,
,AGBA,USD,0001769624,2023-04-03,2023-04-03 17:15:55,2022,FY,31080227.0,40892606.0,-9812379.0,-0.3157113042,1209035.0,6188011.0,11141672.0,17329683.0,1209035.0,18538718.0,59431324.0,99132.0,33008966.0,17356906.0,-10994191.0,-0.3537358656,-28351097.0,-0.9121907958,-16044933.0,-44396030.0,-1.4284332608,124605.0,-44520635.0,-1.4324424014,-0.79,-0.79,56084858.0,56084858.0,https://www.sec.gov/Archives/edgar/data/1769624/000121390023026399/0001213900-23-026399-index.htm,https://www.sec.gov/Archives/edgar/data/1769624/000121390023026399/f10k2022_agbagroup.htm
,AGBA,USD,0001769624,2022-03-14,2022-03-14 17:24:07,2021,FY,11468603.0,4350271.0,7118332.0,0.6206799555,0.0,15424654.0,140801.0,15565455.0,421107.0,15565455.0,19915726.0,251369.0,484020.0,-129294787.0,-137741910.0,-12.0103477294,-8447123.0,-0.7365433262,128416091.0,119968968.0,10.46064355,23505445.0,96463523.0,8.4110961902,-0.16,-0.16,4737871.0,4737871.0,https://www.sec.gov/Archives/edgar/data/1769624/000121390022012228/0001213900-22-012228-index.htm,https://www.sec.gov/Archives/edgar/data/1769624/000121390022012228/f10k2021_agbaacquisition.htm
,AGBA,USD,0001769624,2021-03-26,2021-03-26 17:01:33,2020,FY,14046918.0,5540208.0,8506710.0,0.6055926289,0.0,9185810.0,1191216.0,10377026.0,-290301.0,10086725.0,15626933.0,256605.0,868263.0,65006.0,8853393.0,0.6302729894,8788387.0,0.6256452127,-24245507.0,-15457120.0,-1.1003922711,683525.0,-16140645.0,-1.1490524114,-2.7,-2.7,5975000.0,5975000.0,https://www.sec.gov/Archives/edgar/data/1769624/000121390021018015/0001213900-21-018015-index.htm,https://www.sec.gov/Archives/edgar/data/1769624/000121390021018015/f10k2020_agbaacquisition.htm
,AGBA,USD,0001769624,2020-03-31,2020-03-31 16:07:40,2019,FY,0.0,0.0,0.0,0.0,0.0,338649.0,0.0,338649.0,0.0,338649.0,338649.0,505935.0,-506121.0,506121.0,-338650.0,0.0,-338650.0,0.0,536122.0,197472.0,0.0,-506121.0,197472.0,0.0,0.0498,0.0498,3965380.0,3965380.0,https://www.sec.gov/Archives/edgar/data/1769624/000121390020008207/0001213900-20-008207-index.htm,https://www.sec.gov/Archives/edgar/data/1769624/000121390020008207/f10k2019_agbaacquisition.htm
,AGC,USD,0001823340,2021-03-26,2021-03-25 20:00:00,2020,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-212799.0,-212799.0,-212799.0,0.0,0.0,0.0,-212799.0,0.0,-212799.0,0.0,0.0,-212799.0,0.0,0.0,-212799.0,0.0,-0.0034,-0.0034,62499999.0,62499999.0,https://www.sec.gov/Archives/edgar/data/1823340/000114036121010304/0001140361-21-010304-index.htm,https://www.sec.gov/Archives/edgar/data/1823340/000114036121010304/brhc10022060_10k.htm
